タイトル,レビュー,カテゴリー,星数,参考になった数,生成元ID
　,"　
キッチン家電を購入しましたが、注文後すぐに発送され、翌日には手元に届きました。迅速な配送で、料理を早く始められて助かりました。商品の性能も良く、全体的に満足です。",7,2.5,0,86
　,"　
衣類をオンラインで注文したところ、配送が遅くて到着までに10日もかかりました。予定より遅れて到着したので、イベントに間に合うか心配しましたが、最終的には無事に受け取ることができました。次回はもっと早い配送を期待したいです。",7,2.5,0,86
　,"　
注文してから3日後に届いたので、思ったより早くて助かりました。新しいスニーカーを試すのが楽しみです。",7,2.5,0,123
　,"　
配送が遅れてしまったため、予定していた日に間に合わなかったのが残念でした。冬用のコートが必要だったので、もっと早く届けてほしかったです。",7,2.5,0,123
　,"　
素晴らしい商品ですが、配送が遅れたため、友人への誕生日プレゼントに間に合いませんでした。次回はもう少し早く発送してほしいです。",7,2.5,0,123
　,"　
このタブレットは、注文してから翌日に届いて非常に満足しています。すぐに使い始められたので、仕事の効率が上がりました。",7,2.5,0,123
　,"　
新しいスマートフォンを購入しましたが、配送が非常に早くて驚きました。注文してから2日で手元に届き、すぐに使い始めることができました。",7,2.5,0,126
　,"　
ジャケットをオンラインで注文したところ、思ったよりも早く届きました。冬が来る前に手に入って嬉しいです。配送のスピードには満足しています。",7,2.5,0,126
　,"　
家電製品を購入したのですが、配送が思ったよりも遅れてしまい、予定より1週間も遅れました。早く使いたかったので、少し残念でした。",7,2.5,0,126
　,"　
子供の玩具を通販で買ったところ、配送が非常に遅く、待たされました。予定よりも1週間以上遅れて届いたので、子供が待ち遠しがっていました。",7,2.5,0,126
　,"　
先日購入したこの掃除機は、注文してからわずか2日で届きました。配送の速さに驚きましたし、早速使ってみると、吸引力も申し分なく、家の隅々まで綺麗に掃除できました。","1,7",2.5,0,129
　,"　
このTシャツをネットで買ったのですが、配達が1週間もかかりました。正直、もう少し早く届くと思っていたので、少しがっかりしましたが、商品自体はとても満足しています。",7,2.5,0,129
　,"　
新しいゲーム機を注文したところ、発送から3日後には手元に届きました。迅速な配送のおかげで、友達と一緒に遊ぶ予定に間に合い、楽しい時間を過ごすことができました。",7,2.5,0,129
　,"　
この靴をオンラインで購入したのですが、配達が遅れて最初の予定よりも1週間も遅れました。待っている間は少し不安でしたが、商品が届いたときにはその品質に満足しているので、結果オーライでした。",7,2.5,0,129
　,"　
商品の到着が予想以上に早く、嬉しかったです！このスニーカーはデザインも良く、すぐに履き始めることができました。次回もこのショップで購入したいです。","1,7",2.5,0,169
　,"　
先日購入したタブレットが、思ったよりも遅れて届きました。商品自体は満足ですが、配送にもう少し工夫があれば良かったと思います。",7,2.5,0,169
　,"　
このバッグはデザインも機能性も抜群ですが、配送が遅れてしまったのが残念でした。次回はもう少し早く届くことを期待しています。",7,2.5,0,169
　,"　
先週注文したコーヒーメーカーが、迅速に手元に届きました！梱包も丁寧で、使用するのが楽しみです。ぜひまた利用させていただきます。","6,7",2.5,0,169
　,"　
この靴はとても履き心地が良いですが、配送が遅れてしまい、注文から一週間も待たされました。次回は早めに届けてほしいです。",7,2.5,0,193
　,"　
家電製品を購入しましたが、配送が非常に早く、注文してから24時間以内に届きました。商品自体も満足ですが、その迅速な対応に感激しました。",7,2.5,0,193
　,"　
こちらのバッグはデザインが気に入っていますが、配送が予想以上に遅れてしまいました。注文から5日経っても届かず、少し不安になりました。",7,2.5,0,193
　,"　
調理器具を購入したところ、配送がスムーズで、注文した翌日に届きました。迅速な配送のおかげで、早速使うことができて嬉しかったです。",7,2.5,0,193
　,"　
このスマートフォンは非常に使いやすいですが、配送が予想以上に遅れてしまったのが残念です。注文してから一週間待ちました。",7,2.5,0,202
　,"　
新しく購入したデジタルカメラは画質が素晴らしいです。ただ、配送が遅れてしまい、初めての撮影に間に合わなかったのが悔やまれます。","1,7",2.5,0,202
　,"　
購入した靴はサイズもフィットしてすごく気に入っていますが、配送が遅かったため、旅行の準備に間に合いませんでした。","1,7",2.5,0,202
　,"　
このヘッドフォンは音質が抜群で、満足していますが、配送が遅れたため、使いたい時に手元に届かなかったのが残念でした。","1,7",2.5,0,202
　,"　
新しく購入したスマートフォンが届くのが楽しみでしたが、思ったよりも早く配達されてきました。おかげですぐに使い始めることができ、満足しています。",7,2.5,0,258
　,"　
この洋服はデザインが気に入って購入しましたが、配送が遅れてしまい、予定よりも数日遅れで届きました。急いでいたのでちょっと残念でしたが、商品自体には満足しています。","1,7",2.5,0,258
　,"　
家電製品をネットで購入したところ、配送がとても迅速で、注文から2日後には手元に届きました。素早い対応に感謝しています。",7,2.5,0,258
　,"　
注文した靴が届くのを心待ちにしていましたが、配送が遅れたため、イベントには間に合いませんでした。次回はもっと早く届くことを期待しています。",7,2.5,0,258
　,"　
注文してから3日後には商品が届き、すぐに使うことができました。配送が早くて助かりました。",7,2.5,0,266
　,"　
商品が届くのに1週間もかかってしまったので、少しイライラしました。もう少し迅速な配送を期待していました。",7,2.5,0,266
　,"　
予定よりも早く届けていただき、非常に満足しています。迅速な配送は大きなポイントです！",7,2.5,0,266
　,"　
発送通知が来たのは良かったのですが、実際に商品が届くまでに10日もかかりました。配送の遅さが残念でした。",7,2.5,0,266
　,"　
購入したスマートフォンが、注文からわずか24時間で届きました。迅速な配送に驚きましたし、商品自体も状態が良く、満足しています。これからもこのショップで買い物をしたいと思います。",7,2.5,0,311
　,"　
先日注文した冬用コートが、予定よりも遅れて到着しましたが、梱包がしっかりしていて安心しました。配送は遅かったものの、商品には満足しています。",7,2.5,0,311
　,"　
新しく買ったヘッドフォンが、思ったよりも早く届きました。注文してから48時間以内に手元に届き、すぐに音質を試すことができて嬉しかったです。配送の早さに感謝しています。",7,2.5,0,311
　,"　
家電製品をオンラインで購入したのですが、配送が遅れてしまい、予定よりも1週間も待たされました。しかし、商品が届いたときの状態は非常に良く、機能にも満足しています。配送スピード以外は文句なしです。",7,2.5,0,311
　,"　
新しく購入したスマートフォンが予想以上に早く届き、驚きました。急いでいたので、配送スピードには大満足です。使い始めても特に問題はなく、これからの機能に期待しています。",7,2.5,0,342
　,"　
この冬用コート、注文してから配送までにちょっと時間がかかりました。特に寒くなってきた時期に届いたので、早めに発送してほしかったなと少し残念です。ただ、商品自体の質には満足しています。",7,2.5,0,342
　,"　
購入したゲーム機は、思っていたよりも早く手元に届きました。配達業者の方も丁寧で、安心して受け取ることができました。新作ゲームを楽しむのが待ちきれません！",7,2.5,0,342
　,"　
先日購入したスピーカーは、配送が遅れてしまって残念でした。待っている間は他の製品を検討しようかとも思いましたが、届いてみると音質は素晴らしく、結果的には満足しています。","1,7",2.5,0,342
　,"　
新しく購入したスマートフォンの配送が思ったより早く、注文してからわずか2日で手元に届きました。迅速な対応に感謝しています。",7,2.5,0,517
　,"　
このノートパソコンを注文した際、配送予定日は1週間後だったのですが、なんと3日で届きました！予想以上のスピードに驚き、嬉しい気持ちになりました。",7,2.5,0,517
　,"　
洗濯機の配送が遅れるとの連絡があったのですが、最終的には約束の日に無事に到着しました。配送業者の方も丁寧で、設置までしっかり行ってくれたので安心しました。",7,2.5,0,517
　,"　
購入したアウトドアテントの配送が遅れたため、キャンプ予定に間に合うか不安でしたが、最終的には予定より早く届いてホッとしました。おかげで無事にキャンプを楽しむことができました。",7,2.5,0,517
　,"　
このバッグは思っていたよりも早く届きました。配送のスピードに大満足です！",7,2.5,0,518
　,"　
パソコンの到着が遅れてしまったのが残念でしたが、商品の品質には満足しています。",7,2.5,0,518
　,"　
注文から受け取りまでが非常にスムーズで、2日で手元に届きました！迅速な配送に感謝です。",7,2.5,0,518
　,"　
スマートフォンを購入したのですが、配送が遅れたため少し不安でした。でも、無事に届いたので安心しました。",7,2.5,0,518
　,"　
新しいスマートフォンを購入しましたが、思ったよりも早く届いて驚きました。配送に関しては、迅速な対応で感謝しています。",7,2.5,0,529
　,"　
この冬用コートを購入したのですが、配送が遅れるという連絡があったので心配していました。しかし、結果的には予定より早く手元に届いてほっとしました。",7,2.5,0,529
　,"　
電子レンジを注文したのですが、発送が非常に早くて、数日で受け取ることができました。おかげで、すぐに料理に使えて大満足です！",7,2.5,0,529
　,"　
衣類をネットで初めて購入しましたが、配送が遅いと聞いて不安でした。しかし、実際には思ったよりも早く届き、ストレスなく受け取れました。",7,2.5,0,529
　,"　
スマートフォンの配送が予定よりも早く届いたので、とても満足しています。迅速な対応に感謝です。",7,2.5,0,540
　,"　
こちらのジャケットは配送が遅れたため、イベントに間に合わず残念でした。もう少し早く届いていれば良かったのにと思います。",7,2.5,0,540
　,"　
新しいゲーム機が思ったよりも早く手に入ったので、友人たちとすぐに遊ぶことができました。配送のスピードに感謝です！",7,2.5,0,540
　,"　
この靴は配送が遅れてしまったものの、質が良かったので結果的には満足しています。しかし、もう少し早ければさらに良かったです。",7,2.5,0,540
　,"　
今回購入したフィットネスバンドは、レビューでの評価が高かったので試してみました。発送が迅速で、注文から手元に届くまでがわずか3日でした。特に、配送業者の対応が良く、梱包も丁寧でした。これなら安心して再度購入したいと思います。","6,7",2.5,0,555
　,"　
新しく買ったコーヒーメーカーは、友達に勧められて購入しました。注文から到着までの間が非常にスムーズで、たったの1週間で手元に届きました。配送業者の方が親切で、設置も手伝ってくれたのでとても助かりました。これから毎朝のコーヒータイムが楽しみです。",7,2.5,0,555
　,"　
先日、ネットで購入した冬用コートが予想以上に早く届きました。注文してから2日後には手元に届き、配送の早さに驚きました。しかも、丁寧な梱包で到着したので、嬉しい気持ちになりました。これから寒い季節に活躍してくれそうです。","6,7",2.5,0,555
　,"　
新しいゲーム機を購入したところ、配達が予想よりかなり早く、わずか4日で届きました。配送のスピードに加え、丁寧な梱包で安心して受け取ることができました。早速プレイを始められて、とても満足しています。次回もぜひ利用したいと思います。","6,7",2.5,0,555
　,"　
迅速な配送で驚きました！注文からわずか2日で届いたので、すぐに使い始めることができました。商品自体も素晴らしいですが、配送の速さが特に印象的でした。",7,2.5,0,560
　,"　
発送が遅れてしまったのか、思ったよりも時間がかかりましたが、商品の品質には満足しています。次回はもう少し早めに届けてほしいです。",7,2.5,0,560
　,"　
注文してから翌日には手元に届きました！待ちに待った新しいスマートフォンが迅速に手に入ったので、嬉しい限りです。非常にスムーズな配送でした。",7,2.5,0,560
　,"　
配送が遅く、予定よりも1週間もかかってしまいました。商品自体は良かっただけに、配送の遅れが残念です。次回はもう少し早く届けてほしいです。",7,2.5,0,560
　,"　
迅速な配送で驚きました。注文してから2日で手元に届き、大満足です。",7,2.5,0,580
　,"　
商品自体は素晴らしいですが、配送が遅れてしまったのが残念でした。",7,2.5,0,580
　,"　
期待以上のスピードで届いたので、すぐに使用できて嬉しかったです。",7,2.5,0,580
　,"　
配送が遅れるとの連絡があったため、少し不安でしたが、無事に届いて安心しました。",7,2.5,0,580
　,"　
注文してからわずか2日で素早く届き、驚きました！梱包も丁寧で安心しました。","6,7",2.5,0,646
　,"　
配送が遅れるとの連絡がありましたが、最終的には予定より早く手元に届きました。良い対応に感謝です。",7,2.5,0,646
　,"　
3日後に無事に商品が届きましたが、もう少し早ければなお良かったです。次回は早い配送を期待しています。",7,2.5,0,646
　,"　
配送が遅れることなく、希望通りの日時に商品が届きました。素晴らしいサービスです！",7,2.5,0,646
　,"　
注文してから3日後には手元に届きました！迅速な配送に感謝しています。特に新しいスマートフォンを手に入れるのを楽しみにしていたので、早く届いて嬉しかったです。",7,2.5,0,709
　,"　
衣類を注文したのですが、配送が遅れて1週間も待たされました。到着を心待ちにしていたので、少し残念でしたが、商品自体には満足しています。",7,2.5,0,709
　,"　
先日購入したゲーム機が、翌日には届いてびっくりしました！こんなに早く手に入るとは思っていなかったので、すぐに遊び始めることができて大満足です。",7,2.5,0,709
　,"　
注文した家具の配送が遅れたため、予定していた引越しに間に合わず困りました。結局、約2週間待たされましたが、商品の品質には満足しています。",7,2.5,0,709
　,"　
注文してから2日後には商品が届きました。配送が迅速で助かりましたが、洗濯機の説明書が不足していたのが残念です。","6,7",2.5,0,48
　,"　
先週購入した靴が、予想以上に早く届きました！配送業者の対応も良く、ストレスなく受け取ることができました。",7,2.5,0,48
　,"　
期待していた通り、スマートフォンが3日で届きました。配送が早くて満足ですが、外箱が少し凹んでいたのが気になりました。","6,7",2.5,0,48
　,"　
昨日注文したジャケットが今日には手元に届きました。配送の速さに驚きましたが、サイズが少し大きかったので、交換手続きを考えています。",7,2.5,0,48
　,"　
注文してから2日で届いたので、とても驚きました。迅速な配送のおかげで、すぐに使い始めることができました。",7,2.5,0,59
　,"　
商品は期待通りですが、配送が遅れてしまったのが残念です。もう少し早く届いていれば、もっと良い評価ができたかもしれません。",7,2.5,0,59
　,"　
配送が予定よりも早く、思っていた以上に早く手元に届きました！このスピーディなサービスには大満足です。",7,2.5,0,59
　,"　
商品自体は満足していますが、配送が遅れたため、旅行に間に合わなかったのが残念でした。次回はもう少し早めに注文しようと思います。",7,2.5,0,59
　,"　
新しいスマートフォンを注文したところ、思ったより早く届いて驚きました。配送の速さには満足していますが、充電器が同梱されていなかったのが残念です。","6,7",2.5,0,86
　,"　
衣類をオンラインで購入したのですが、配送が遅れてしまい、到着までに一週間以上かかりました。商品自体は気に入っていますが、もう少し早く届いてほしかったです。",7,2.5,0,86
　,"　
キッチン家電を購入した際、配送が迅速で、予定通りに届いたので助かりました。ただ、商品の説明書がわかりづらくて、使い方に少し手間取りました。",7,2.5,0,86
　,"　
サイクリング用のウェアを注文したところ、配送が思ったよりも遅れ、イベントに間に合わなかったのが残念でした。商品自体は良かっただけに、配送の遅延が悔やまれます。",7,2.5,0,86
　,"　
注文したスニーカーが予定よりも早く届き、驚きました。迅速な配送に感謝しています。",7,2.5,0,123
　,"　
洗濯機の購入を決めてから、わずか2日で自宅に届きました。配送の早さには大満足です。",7,2.5,0,123
　,"　
新しいタブレットが翌々日に届き、すぐに使い始めることができました。配送が早かったおかげで、非常に助かりました。",7,2.5,0,123
　,"　
冷蔵庫を購入したところ、配送が遅れるとの連絡がありましたが、最終的には予定通りに届きました。遅れたものの、無事に受け取れて安心しました。",7,2.5,0,123
　,"　
注文したバッグが思ったよりも早く届きました。特に急ぎだったので、本当に助かりました。質も良くて満足しています！",7,2.5,0,126
　,"　
パソコンを購入したのですが、配送が予想より遅れてしまって残念でした。ただ、商品自体は非常に満足しています。",7,2.5,0,126
　,"　
新しいテレビがすぐに届き、すぐに設置できました。配送が迅速で、ありがたかったです。画質も素晴らしいです！",7,2.5,0,126
　,"　
スニーカーを注文した際、配送が遅れたため少しイライラしましたが、商品自体はすごく気に入っています。次回はもっと早く届くといいなと思います。",7,2.5,0,126
　,"　
注文してから3日後に商品が届きましたが、驚くほど早い配送でした。配送業者の方も丁寧で、商品が無事に手元に届き安心しました。",7,2.5,0,129
　,"　
先週新しい靴を購入したのですが、発送が遅れてしまい、結局手元に届くまでに一週間以上かかりました。もう少し迅速な配送を期待していたので、少し残念です。",7,2.5,0,129
　,"　
家電製品をネットで購入したところ、翌日には配送されてきました。迅速な対応に感謝しており、すぐに使用できたのが嬉しかったです。",7,2.5,0,129
　,"　
衣類を注文した際、配達予定日を過ぎても届かず、カスタマーサポートに問い合わせる羽目になりました。商品の到着が遅れたことで、少し不安になってしまいました。",7,2.5,0,129
　,"　
商品は素晴らしい品質でしたが、配送が少し遅れてしまったのが残念でした。次回はもう少し早く届くことを期待しています。",7,2.5,0,169
　,"　
期待以上の性能を持つスマートフォンですが、配送が遅延したため、使用開始が遅れてしまいました。早く届けばもっと満足できたと思います。",7,2.5,0,169
　,"　
衣類のデザインと素材はとても気に入っていますが、配送が遅れたため、イベントに間に合いませんでした。今後は配送の迅速さにも注力してほしいです。",7,2.5,0,169
　,"　
家電製品は素晴らしいものでしたが、配送が予想よりも遅く、待たされてしまいました。次回はスムーズな配送を期待しています。",7,2.5,0,169
　,"　
商品はとても良いですが、配送が遅れてしまい、注文から1週間後にやっと届きました。急いでいたので、もう少し早く届けてほしかったです。",7,2.5,0,193
　,"　
この靴は履き心地が抜群で気に入っていますが、配送が非常に早く、注文した翌日に届いたのには驚きました。迅速な対応に感謝です。",7,2.5,0,193
　,"　
家電製品の性能は素晴らしいですが、配送の際に遅れが生じ、3日間待たされました。次回はもう少しスムーズに配送してほしいです。",7,2.5,0,193
　,"　
こちらのジャケットはデザインも良く、品質も満足ですが、配送が予想以上に早く、注文してから24時間以内に手元に届きました。驚きの速さです！","1,7",2.5,0,193
　,"　
新しいスマートフォンを購入しましたが、配送が予想以上に早くて驚きました。特に急ぎで必要だったので、本当に助かりました。",7,2.5,0,202
　,"　
衣類を注文したところ、配送が遅れてしまい、イベントに間に合わないかと心配でしたが、最終的にはなんとか間に合いました。",7,2.5,0,202
　,"　
この掃除機はとても便利で、配送も迅速だったので、すぐに使い始めることができました。素晴らしいサービスです！",7,2.5,0,202
　,"　
先週購入した本が、予定より遅れて届きましたが、内容には満足しています。ただ、もう少し早く届いていれば良かったなと思います。",7,2.5,0,202
　,"　
新しいスマートフォンを購入しましたが、配送が非常に早く、注文から2日後には手元に届きました。おかげで、すぐに新しい機能を試すことができました。",7,2.5,0,258
　,"　
この冬用コートを注文したところ、思ったよりも早く届いて驚きました。寒くなってきたタイミングで受け取れたので、すぐに着ることができて嬉しいです。",7,2.5,0,258
　,"　
電動歯ブラシを購入したところ、配送が遅れるとの連絡がありました。しかし、最終的には予定よりも早く到着したので、特に問題はありませんでした。",7,2.5,0,258
　,"　
家庭用プロジェクターを注文しましたが、配送が遅れると聞いていたのに、実際には予想よりも早く届きました。映画鑑賞を楽しむために、すぐにセットアップできたのは良かったです。",7,2.5,0,258
　,"　
注文してから3日で届きましたが、梱包がしっかりしていて安心しました。配送が早かったので、すぐに使うことができて満足しています。","6,7",2.5,0,266
　,"　
配送が遅れてしまったせいで、大事なイベントに間に合わなかったのが残念です。次回はもう少し早めに注文する必要がありそうです。",7,2.5,0,266
　,"　
初めての購入でしたが、商品が注文してからすぐに届き、嬉しかったです。迅速な配送のおかげで、すぐに試すことができました。",7,2.5,0,266
　,"　
商品が届くまでに1週間以上かかりましたが、その間のサポートは丁寧でした。配送がもう少し早ければ、もっと評価が高かったかもしれません。",7,2.5,0,266
　,"　
洗濯機を購入しましたが、注文から到着までが驚くほど早かったです。たったの2日で手元に届き、すぐに使い始めることができました。配送のスピードに感謝しています。",7,2.5,0,311
　,"　
このスマートフォンを購入した際、配送が遅れるか心配でしたが、予想以上に迅速に届きました。注文してから3日後には手元にあり、すぐに設定を始めることができたので、非常に満足しています。",7,2.5,0,311
　,"　
新しいソファをネットで注文しましたが、配送が思ったよりも時間がかかり、約1週間待たされました。しかし、届いたソファはとても快適で、待った甲斐がありました。",7,2.5,0,311
　,"　
オーブンレンジを購入した際、配送が遅いとレビューで見ていましたが、私の場合は注文から2日で届きました。迅速な対応に驚き、すぐに料理を楽しむことができました。",7,2.5,0,311
　,"　
新しいスマートフォンを注文したところ、予想以上に早く届きました。配送がスムーズだったので、すぐに使い始めることができてとても満足しています。",7,2.5,0,342
　,"　
衣類をオンラインで購入した際、配送に少し時間がかかると予想していましたが、思ったよりも早く手元に届きました。迅速な対応に感謝しています。",7,2.5,0,342
　,"　
家電製品をネットで注文したのですが、配送が遅れるとの連絡があり、少し不安でした。しかし、実際には予定より早く到着したので安心しました。",7,2.5,0,342
　,"　
友人へのプレゼントとしてギフトセットを購入したのですが、配送が非常に遅く、発送の確認もなかなか来なかったため、少し焦りました。結果的には間に合ったので良かったですが、もう少し早く届くと嬉しかったです。","4,7",2.5,0,342
　,"　
先日、購入した洗濯機が予定より早く届きました。配送業者の方が丁寧に設置してくれたおかげで、すぐに使い始めることができて嬉しかったです。",7,2.5,0,517
　,"　
このパソコンを注文したところ、配送が遅れると連絡がありましたが、最終的には思ったより早く届きました。おかげで、すぐに仕事を再開できて助かりました。",7,2.5,0,517
　,"　
私が購入したソファは、配送予定日よりも1日早く届きました。配送の方々もとても親切で、設置まで手際よく行ってくれて、大満足です。",7,2.5,0,517
　,"　
注文したフィットネスバイクは、配送が遅くなるとのメールが来ましたが、結果的には約束の期日通りに届きました。迅速な対応に感謝しています。",7,2.5,0,517
　,"　
注文したスマートフォンは、予想以上に早く届いて驚きました。配送業者の対応も素晴らしかったです。",7,2.5,0,518
　,"　
洗濯機の配送が遅れてしまったため、予定よりも時間がかかってしまいましたが、無事に届いて安心しました。",7,2.5,0,518
　,"　
新しく購入したジャケットは、発送からわずか2日で手元に届き、大変満足しています。",7,2.5,0,518
　,"　
昨日注文したゲーム機が、今日の午前中に早速届きました！このスピーディな配送に感謝です。",7,2.5,0,518
　,"　
この靴を注文したところ、思ったよりも早く届きました！履き心地も良く、すぐに外に出かけることができて大変助かりました。","1,7",2.5,0,529
　,"　
商品は非常に満足ですが、配送に少し時間がかかりました。待っている間、他の商品も購入したくなったほどです。",7,2.5,0,529
　,"　
バックパックを購入しましたが、配送が遅れて到着しました。予想以上に待たされたので、次回は他のショップを検討するかもしれません。",7,2.5,0,529
　,"　
テレビを注文したところ、配達が思ったよりも早く、すぐにセットアップできました。おかげで家族と一緒に映画を楽しむ時間が増えました！","4,7",2.5,0,529
　,"　
注文から届くまでが非常に早く、週末のイベントに間に合ったので本当に助かりました。このドレスはとても気に入っています。",7,2.5,0,540
　,"　
配送が遅れるとの連絡がありましたが、実際には予定よりも早く届いたので驚きました。新しいゲーム機で楽しんでいます。",7,2.5,0,540
　,"　
配送のスピードが素晴らしく、注文してから24時間以内に届きました！このイヤフォンは音質も良く、満足しています。","1,7",2.5,0,540
　,"　
商品の到着が思ったより遅くて少し不安でしたが、最終的には無事に届いて安心しました。靴のサイズもぴったりで良かったです。",7,2.5,0,540
　,"　
先日、オンラインで購入した自転車が予想以上に早く届きました。注文からわずか3日で手元に届き、特に配送のスピードには大満足です。配送業者の対応も良く、組み立て説明書もわかりやすかったので、すぐに乗り始めることができました。",7,2.5,0,555
　,"　
新しいスマートフォンをネットで注文したところ、配送が遅れるとの通知がありました。結局、注文から1週間経っても届かず、非常に残念でした。配送状況についての連絡が少なかったため、少し不安になりました。",7,2.5,0,555
　,"　
注文した洋服が、思ったよりも早く届きました。購入からたったの2日で自宅に届き、さっそく試着することができました。配送業者の丁寧な対応にも感謝していますし、迅速な配送にとても満足しています。",7,2.5,0,555
　,"　
家電製品をネットで購入した際、配送の遅延がありました。注文してから10日以上待たされ、やっと届いた時には少しがっかりしました。次回は配送のスピードを重視して選びたいと思います。",7,2.5,0,555
　,"　
注文してから数日で届きました！期待以上の早さで、すぐに使い始められたのが嬉しいです。商品の品質も素晴らしいですが、配送の速さが特に印象的でした。",7,2.5,0,560
　,"　
配送が遅れるとの連絡があったものの、思ったより早く届きました。商品は非常に満足できるもので、待った甲斐がありました。",7,2.5,0,560
　,"　
発送が遅れるというメールが来て心配していましたが、意外にも早く手元に届きました。商品自体も素晴らしく、配送のスピードに感謝です。",7,2.5,0,560
　,"　
配送が迅速で、注文からわずか2日で届きました！商品の状態も良好で、配送の早さがとても助かりました。また購入したいと思います。","6,7",2.5,0,560
　,"　
商品は思ったよりも早く届きました。梱包も丁寧で、満足しています。","6,7",2.5,0,580
　,"　
注文した服が予想以上に迅速に配送され、嬉しく思っています。品質も良く、大変満足です。",7,2.5,0,580
　,"　
予定よりも遅れて到着しましたが、商品のクオリティには大変満足しています。",7,2.5,0,580
　,"　
電子機器を注文したところ、配送が非常に早く、すぐに使用できました。おかげで助かりました。",7,2.5,0,580
　,"　
注文してから3日後に届きましたが、予想以上に早かったので驚きました！とても満足しています。",7,2.5,0,646
　,"　
配送が遅れるとの連絡がありましたが、最終的には予定よりも早く届いたので安心しました。",7,2.5,0,646
　,"　
商品が注文してから1週間以内に届きました。迅速な配送に感謝しています。",7,2.5,0,646
　,"　
配送状況を確認したところ、思ったよりも早く手元に届きました。次回も利用したいです！",7,2.5,0,646
　,"　
新しいスマートフォンを注文したところ、注文からわずか1日で手元に届きました。配送の速さに驚きましたし、今後もこちらで購入したいと思います。",7,2.5,0,709
　,"　
先週購入した冬用コートが、予想以上に早く届きました。注文から3日で配送され、すぐに着用できたのでとても満足しています。",7,2.5,0,709
　,"　
自転車のパーツを頼んだのですが、配送が遅れるとの連絡がありました。結局、1週間後に届いたため、少し待たされた感がありましたが、無事に取り付けることができました。",7,2.5,0,709
　,"　
家電製品を購入した際、配送が遅れてしまい、2週間も待たされました。少し不安になりましたが、カスタマーサポートが親切で、状況を丁寧に説明してくれたので安心しました。",7,2.5,0,709
　,"　
最近購入したノートパソコンは、思ったよりも早く届きました。配送業者がしっかりと追跡情報を提供してくれたので、安心して待つことができました。",7,2.5,0,48
　,"　
衣類を注文したところ、予想以上に早く配達されて驚きました。到着した商品も期待通りで、すぐに着用できるので大変満足しています。",7,2.5,0,48
　,"　
商品が思ったより早く届いたので、すぐに試すことができて嬉しかったです。使い心地も良く、これからアウトドアで活躍させるのが楽しみです。",7,2.5,0,59
　,"　
配送が遅れると聞いていたのですが、意外にも予定通りに商品が届きました。早速使用してみたところ、機能も満足で嬉しい限りです。",7,2.5,0,59
　,"　
新しいスマートフォンを注文したところ、思ったよりも早く届いて驚きました。配送のスピードには満足していますが、商品の初期設定に時間がかかってしまったのが少し残念でした。",7,2.5,0,86
　,"　
冬用のコートを購入したのですが、配送が遅れてしまい、寒くなってからやっと届きました。到着した時にはすっかり冬が終わりかけていて、もう少し早く届いていれば良かったのにと思いました。",7,2.5,0,86
　,"　
新しく購入したランニングシューズが思ったより早く届き、すぐに試し履きできたのが嬉しいです。配送のスピードが早かったおかげで、レースに間に合いました。",7,2.5,0,123
　,"　
衣類をオンラインで注文したところ、予想以上に早く手元に届きました。急な外出が決まった時に間に合ったので、とても助かりました。",7,2.5,0,123
　,"　
このスマートフォンは非常に使いやすく、カメラの画質も素晴らしいです。配送が迅速で、注文してからすぐに手元に届いたのが嬉しかったです。","1,7",2.5,0,126
　,"　
新しい靴を購入しましたが、デザインも履き心地も素晴らしいです。しかも、配送が遅れることなく、予定通りに届いたので満足しています。","1,7",2.5,0,126
　,"　
注文から商品が届くまでの時間が非常に短く、期待以上のスピードで配達されました。特に、配達員の方が親切に対応してくれたおかげで、安心して受け取ることができました。",7,2.5,0,129
　,"　
この靴を購入してから数日で届き、待ち遠しかった分、嬉しさもひとしおでした。配送が迅速だったので、すぐに試着して外出することができ、満足しています。",7,2.5,0,129
　,"　
商品の到着が予想よりも早く、すぐに使い始めることができました。梱包もしっかりしていて、安心して受け取ることができました。","6,7",2.5,0,169
　,"　
注文した靴が思ったよりも遅く届いてしまい、少しがっかりしました。しかし、商品自体はとても満足しています。次回はもう少し早く届くことを期待しています。",7,2.5,0,169
　,"　
この靴はとても履き心地が良いですが、配送が遅く、注文から到着までに1週間かかりました。次回はもう少し早く届けてほしいです。",7,2.5,0,193
　,"　
タブレットの性能には満足していますが、配送が早く、購入からわずか2日で手元に届いたのは嬉しかったです。これからも利用したいと思います。",7,2.5,0,193
　,"　
この靴はデザインも素敵ですが、配送が迅速で驚きました。注文からわずか2日で手元に届き、大変満足しています。",7,2.5,0,202
　,"　
最近購入したスマートフォンは機能も充実していて満足ですが、配送が遅れてしまったのが少し残念でした。注文してから1週間以上待たされたので、次回は早めに注文したいと思います。",7,2.5,0,202
　,"　
このスマートフォンは非常に使いやすく、機能も豊富ですが、配送が予想以上に遅れてしまいました。注文から手元に届くまでに約1週間かかりましたが、無事に受け取った後は快適に使えています。",7,2.5,0,258
　,"　
新しく購入したコーヒーメーカーは、抽出のクオリティが素晴らしいです。しかし、注文してから届くまでに3日かかりました。それでも、待った甲斐があったと思えるほどの満足度です。","1,7",2.5,0,258
　,"　
注文から配送までがとてもスムーズで、予想よりも早く新しいスマートフォンが届きました。おかげで、すぐに使い始めることができて大満足です。",7,2.5,0,266
