タイトル,レビュー,カテゴリー,星数,参考になった数,生成元ID
　,"　
いろいろと手間がかかりましたが、付属品が欠けていたり、誤った品番の取扱説明書が同梱されていたり、動作しない商品があったため、2度返品して再発送を受けました。しかし、正常な商品が届いてからは、特に問題なく使えています。","6,7",2.5,0,266
　,"　
かなりの混乱がありましたが、付属品が足りなかったり、違う型番の説明書が入っていたり、動作しない製品があったため、2回の返品と再発送を経験しました。ですが、正常品が手元に届いてからは、スムーズに使用できています。","6,7",2.5,0,266
　,"　
勢いあまってドタバタしましたが、付属品が欠如していたり、異なる品番の取説が付いていたり、動作しなかった商品があって、2回返品して再配送となりました。それでも、正常な商品が届いてからは、問題なく使うことができています。","6,7",2.5,0,266
　,"　
一時は混乱しましたが、付属品が入っていなかったり、異なる品番の取扱説明書が入っていたり、動作しない製品に遭遇したため、2度返品し再発送となりました。しかし、正常品が届いてからは、特に問題なく使用しています。","6,7",2.5,0,266
　,"　
お手入れが簡単で、使い勝手が良いです。翌日に商品が届いたことに感謝しており、非常に清潔で美しい状態でした。早速使ってみると、水入れが取り外せて、意外にもコンパクトで、キッチンに置いてもスペースを取らず、使い方の選択肢も豊富でとても満足しています。お手入れは楽そうです。","1,4,6,7",2.5,0,311
　,"　
お手入れがしやすいのが嬉しいです。まず、発注から翌日には商品が届き、購入先には感謝しています。商品は非常に綺麗で、早速使ってみたところ、水入れが外せるうえ、コンパクトでキッチンでも邪魔にならず、使い方の選択肢が多くて大満足です。お手入れも簡単そうです。","1,4,6,7",2.5,0,311
　,"　
お手入れが簡単だと思います。まず、発注から早くも翌日に届いたことに感謝し、商品は清掃が行き届いていてとても美しかったです。すぐに使用してみたところ、水入れが取り外せて、意外にコンパクトで、キッチンに置いても気にならず、使い方も選べるため非常に満足しています。お手入れも楽である印象です。","1,4,6,7",2.5,0,311
　,"　
お手入れが容易である点が気に入っています。まず、注文後すぐに商品が届いたことに感謝し、商品は非常に清潔で美しい状態でした。早速使用してみたところ、水入れが取り外し可能で、コンパクトなためキッチンに置いても邪魔にならず、選択肢も豊富で満足しています。お手入れも楽そうです。","1,4,6,7",2.5,0,311
　,"　
商品を予定通り受け取ることができました。旧品に比べて冷却が迅速ですので、大切に使わせていただきます。","1,2,7",2.5,0,518
　,"　
受け取った商品は予定通りで、冷却性能が旧品よりも優れています。これを大切に使いたいと思います。","1,2,7",2.5,0,518
　,"　
予定通りに商品が届きました。旧品よりも冷却が早いので、大事に使いたいと考えています。","1,2,7",2.5,0,518
　,"　
商品は予定通りに届き、冷却が旧品よりもスピーディーです。これを大切に使用していきたいです。","1,2,7",2.5,0,518
　,"　
コストパフォーマンスが素晴らしいです！安価だったので特に期待せずに購入しましたが、これで十分だと思っています。冷凍庫が仕切られている点も気に入っています。弱めの設定にするとドア側の飲み物があまり冷えず、強めにすると壁側が凍ってしまいますが、置くものや場所を工夫すれば問題ありません。発送も迅速で、設置までしてもらえて非常に満足しています！","1,3,7",2.5,0,529
　,"　
最高のコストパフォーマンスです！安いので特に期待せずにとりあえず購入しましたが、これでいいかなと感じています。冷凍庫が仕切られているのも便利です。弱い設定ではドア側の飲み物があまり冷えず、強い設定では壁が凍りますが、置き方を考えれば問題ありません。発送も速く、設置もしてもらえて大満足です！","1,3,7",2.5,0,529
　,"　
コスパが非常に良いです！安価だったので特に期待せずに購入しましたが、これで十分だと思っています。冷凍庫の仕切りがあるのも良い点です。弱く設定するとドア側の飲み物が冷えにくく、強くすると壁が凍りますが、置く物や場所を考えれば問題はありません。発送も早く、設置もしていただけてとても満足しています！","1,3,7",2.5,0,529
　,"　
最高のコストパフォーマンスです！安価だったのであまり期待せずに購入しましたが、これでいいかと思っています。冷凍庫に仕切りがあるのも嬉しいです。弱めにするとドア側の飲み物が冷えず、強めにすると壁側が凍ってしまいますが、使い方を工夫すれば問題ありません。発送も迅速で、設置もしてもらえて大変満足しています！","1,3,7",2.5,0,529
　,"　
迅速な配送があり、とても助かりました。  
配送業者の方がとても親切で感謝しています。冷凍庫は三分割されていますが、思ったよりも使いづらいと感じました。ただ、サイズは問題なく、音も全く気にならなかったので、購入して良かったです。","1,7",2.5,0,540
　,"　
配送が早くて本当に助かりました。  
配送業者の方が非常に親切で、感謝の気持ちでいっぱいです。冷凍庫は三分割になっていますが、少し使いづらい印象を受けました。しかしサイズには問題がなく、音も気にならなかったので、買ってよかったと思います。","1,7",2.5,0,540
　,"　
助かったのは、配送がとても早かったことです。  
配送業者の方が親切だったので、本当に助かりました。冷凍庫は三分割ですが、予想以上に使いにくさを感じました。それでも、サイズは問題なく、音も気にならなかったので、購入して良かったと感じています。","1,7",2.5,0,540
　,"　
早い配送があったおかげで助かりました。  
配送業者がとても親切に対応してくれて、本当に感謝しています。冷凍庫は三分割ですが、思ったよりも使いにくいと感じました。しかし、サイズには問題なく、音も全然気にならなかったので、買って良かったです。","1,7",2.5,0,540
　,"　
必要のない機能は避けたかったので、ニトリの黒い冷蔵庫を検討中でした。同じメーカーの同じタイプで配送料がこちらの方が安かったため、色合いも気に入ってAmazonで購入しました。遠方にもかかわらず、到着までにわずか2日で、ヤマト運輸の配達と設置が非常に丁寧でした。耐久性については気になるところですが、それも理解した上で非常に満足しています。","1,2,7",2.5,0,555
　,"　
シンプルなデザインが好きで、余分な機能は必要ないと思っていたのでニトリの黒い冷蔵庫を検討していました。同じメーカーの同じタイプで配送料がこちらの方が安かったため、色もおしゃれで気に入ってAmazonで購入しました。遠い場所にもかかわらず、届くまでに2日という早さで、ヤマト運輸さんの配送と設置がとても丁寧でした。耐久性がどうか気になりますが、この点も承知の上で大変満足しています。","1,2,7",2.5,0,555
　,"　
余計な機能を排除したシンプルな商品を求めて、ニトリの黒い冷蔵庫を検討していました。配送料がこちらの方が安く、色もおしゃれだったため、Amazonで購入することにしました。僻地にも関わらず、到着まで中2日とスピーディーで、ヤマト運輸の配送と設置がとても丁寧でした。耐久性については少し不安もありますが、理解の上で非常に満足しています。","1,2,7",2.5,0,555
　,"　
シンプルさを重視して余分な機能は不要だと考え、ニトリの黒い冷蔵庫を検討していました。同じメーカーの同じタイプの中で配送料がこちらの方が安く、色も気に入ったため、Amazonで購入しました。遠くの地域にもかかわらず、到着までわずか2日で、ヤマト運輸による配達と設置がとても丁寧でした。耐久性については懸念がありますが、その点も承知の上でとても満足しています。","1,2,7",2.5,0,555
　,"　
発送は迅速で、商品は無事に届きました。サイズや外観は期待通りでしたが、動作時の音が予想以上に大きかったです。それでも、価格が手頃なので満足しています。","1,3,7",2.5,0,560
　,"　
商品はすぐに届き、サイズやデザインは想像通りでした。ただし、動作中の音が思ったよりも大きく感じました。しかし、値段が安いので悪くない印象です。","1,3,7",2.5,0,560
　,"　
迅速な発送で商品が届きました。大きさや見た目は全て予想通りでしたが、動作音が予想以上に大きかったのが残念です。それでも、価格が安いので許容範囲です。","1,3,7",2.5,0,560
　,"　
すぐに商品が届き、サイズや外観は期待通りでしたが、動作中の音が思っていたよりも大きいと感じました。それでも、手頃な価格なので満足しています。","1,3,7",2.5,0,560
　,"　
とても満足しています。価格が安いのに品質が良いです。配送も迅速でした。唯一少し音が大きい点が気になりますが、それほど気にはなりません。","1,3,7",2.5,0,580
　,"　
満足度が高いです。リーズナブルな価格で良い商品が手に入りました。到着も早くて助かりました。強いて言うなら音がややうるさいですが、特に問題はありません。","1,3,7",2.5,0,580
　,"　
非常に満足しています。安価なのに質が高いです。配送もスピーディでした。強いて言えば音が少し気になるものの、あまり気にしていません。","1,3,7",2.5,0,580
　,"　
満足しています。安いのに良い商品ですぐに届きました。音が少しうるさいことを除けば、特に問題は感じません。","1,3,7",2.5,0,580
　,"　
商品がすぐに届きました！注文をした翌日には手元に届き、満足のいく買い物ができました。",7,2.5,0,646
　,"　
注文した翌日に商品が到着しました！迅速な発送で、良い買い物をさせていただきました。",7,2.5,0,646
　,"　
すぐに商品が届いたので驚きました！翌日には手元に届き、素晴らしい買い物ができたと思います。",7,2.5,0,646
　,"　
商品が迅速に届きました！注文の翌日には到着し、素敵な買い物をしたと感じています。",7,2.5,0,646
　,"　
1年の保証が素晴らしく、4ヶ月ほど使用した後に故障しましたが、メールを送信したら2日以内に新しい掃除機が届きました。やはり信頼できる店舗で購入するのは安心ですね。サポートがしっかりしています。",7,2.5,0,709
　,"　
1年間の保証が素敵で、4ヶ月使った後に故障が発生しましたが、メールを送ったところ、2日で新しい掃除機を送ってもらえました。しっかりしたお店で購入することで安心感があります。サポート体制が整っています。",7,2.5,0,709
　,"　
4ヶ月ほど使ったところで故障してしまいましたが、1年保証が素晴らしいおかげで、メールを送ったら2日で新しい掃除機が届きました。やはり信頼できるお店で購入することは安心です。しっかりとしたサポートがあります。",7,2.5,0,709
　,"　
1年の保証があって素晴らしいと思います。4ヶ月で故障した際、メールを送ったら2日で新しい掃除機が届きました。信頼できるところで購入することで安心感が得られます。サポートが充実しています。",7,2.5,0,709
　,"　
今回届いた商品には残念ながら片方が動かないという不具合がありましたが、メッセージを送ると迅速に対応していただき、新しい商品が届くのを待っているところです。片方しか動かなかったものの、試してみた結果、風は涼しく感じられ、音についてはまだ首に当てていないので正確にはわかりませんが、気になるほどではないように思いました。この欠陥商品にもかかわらず、迅速な対応に感謝し、4日ほどで新しい商品が届くとのことなので、評価は星4にしました。","1,6,7",2.5,0,48
　,"　
残念ながら、届いた商品は片方が作動しない欠陥品でしたが、メッセージを送ったところ、すぐに対応していただき、新しい商品が届くのを楽しみにしています。片方の動作だけでしたが、試したところ、涼しい風を感じ、音についてはまだ首に当てていないため、はっきりとは言えませんが、気にならない印象を受けました。欠陥があったものの、迅速な対応をしてもらえたので、評価は星4としました。","1,6,7",2.5,0,48
　,"　
商品が届いた際、片方が作動しないという欠陥がありましたが、メッセージを送るとすぐに対応してもらえ、新しい商品が届くのを待っています。片方しか動作しなかったものの、試してみた結果、風は涼しく感じ、音についてはまだ首に当てていないのでわからないですが、気にはならないように思いました。今回の欠陥商品でも、迅速に対応していただいたので、4日ほどで新しい商品が届くとのことで、評価は星4にしました。","1,6,7",2.5,0,48
　,"　
今回届いた商品には残念ながら片方が作動しないという問題がありましたが、メッセージを送るとすぐに良い対応をしてもらい、新しい商品が届くのを待っています。片方の作動だけでしたが、実際に試してみると涼しい風が感じられ、音についてはまだ首に当てていないため、はっきりとは言えませんが、あまり気にならない印象です。不具合があったものの、迅速な対応に感謝し、4日ほどで新しい商品が届くとのことで、星4をつけました。","1,6,7",2.5,0,48
　,"　
室内での使用時には起動音があまり気にならなかったので、外で使うのが待ち遠しいです。配送が予定よりも早く届いて助かりました。","1,4,7",2.5,0,59
　,"　
室内で試した際には起動音がそれほど気にならなかったので、外での使用が楽しみです。配送が予定より早くてとても助かりました。","1,4,7",2.5,0,59
　,"　
外で使うのが楽しみで仕方ありません。室内での起動音はあまり気にならなかったので、早く外で試したいです。配送が早くて助かりました。","1,4,7",2.5,0,59
　,"　
まだ外では使っていないのですが、室内での起動音はそれほど気になりませんでした。予定より早く配送されて、とても助かりましたので、外での使用が楽しみです。","1,4,7",2.5,0,59
　,"　
すぐに商品が届いて助かりましたが、畑仕事用に購入したにもかかわらず、涼感プレートは全く冷たさを感じず、逆に暖かい風が吹いてきて残念でした。","1,4,7",2.5,0,86
　,"　
家の中で使う分には普通に涼しかったので、火を使うキッチンなどでは役立つと思いましたが、期待したほどの涼しさはありませんでした。","1,4,7",2.5,0,86
　,"　
注文後すぐに届いたのは良かったのですが、畑仕事のために購入した涼感プレートがまったく冷たく感じず、暖かい風が吹いてきたのにはガッカリしました。","1,4,7",2.5,0,86
　,"　
ただ、家の中では涼しさを感じられたので、火を使う場所では良いかもしれません。また、親切に説明していただけたのはとても良かったです。","1,4,7",2.5,0,86
　,"　
冷凍庫が壊れて10年目、すぐにAmazonで検索し決めたところ、翌日に届いて満足しました。家庭には欠かせない製品なので、ストック用には適した商品です。",7,2.5,0,123
　,"　
10年使った冷凍庫が故障し、すぐにAmazonで探して購入したら翌日には届いて良かったです。家庭電化製品として冷凍庫は必需品なので、ストック用には最適な製品です。",7,2.5,0,123
　,"　
冷凍庫が壊れて10年目に、Amazonで急いで探して購入したら、翌日に届いて安心しました。家庭では欠かせない冷凍庫なので、ストックするには良い選択です。",7,2.5,0,123
　,"　
10年目で冷凍庫が壊れ、早速Amazonで購入を決めたところ、翌日には届いてとても良かったです。冷凍庫は家庭にとって重要な電化製品なので、ストック用には優れた商品です。",7,2.5,0,123
　,"　
とても満足しています。予想以上にサイズが大きくて良かったです。冷凍と冷蔵の両方とも問題なく使えます！配送も迅速でした！","1,7",2.5,0,126
　,"　
素晴らしい商品でした。思ったよりも大きくて嬉しかったです。冷凍と冷蔵の状態も完璧です！配達もスピーディーでした！","1,7",2.5,0,126
　,"　
いい買い物ができました。予想以上に大きくて満足です。冷凍も冷蔵も問題なく使えました！配送もとても早かったです！","1,7",2.5,0,126
　,"　
とても良い商品でした。サイズが思っていたより大きくて良かったです。冷凍と冷蔵も完璧に対応しています！配送も迅速でした！","1,7",2.5,0,126
　,"　
購入時には相性が重要で、私はAmazonで購入しました。価格に見合った品質だと思います。ヤマト運輸の配達員が、置き配よりも一応確認のためにインターフォンを鳴らして「ここに置いておきます」と声を掛けてくれたおかげで、問題なく所定の位置に設置できました。配達中の破損が心配だったのですが、以前の経験から気になっていました。","1,3,6,7",2.5,0,129
　,"　
Amazonでの購入には自分との相性があり、値段に対して妥当だと感じました。ヤマト運輸の配達員が念のためインターフォンを鳴らして「ここに置きます」と伝えてくれたので、順調に受け取ることができました。以前は配達時に製品が壊れることが心配だったのですが、今回は大丈夫でした。","1,3,6,7",2.5,0,129
　,"　
購入時の相性を考慮して、Amazonで商品を選びました。価格は妥当だと思っています。配達員がインターフォンを鳴らし、「ここに置いておきます」と言ってくれたので、無事に指定した場所に設置できました。過去に配達時に製品が壊れるトラブルがあったため、少し心配していました。","1,3,6,7",2.5,0,129
　,"　
購入には相性が大切で、私はAmazonを利用しました。価格に対しては満足しています。ヤマト運輸の配達員がインターフォンを鳴らして「ここに置いておきます」と言ってくれたおかげで、スムーズに所定の位置に設置できました。配達中の破損が心配だったので、以前の経験が影響していました。","1,3,6,7",2.5,0,129
　,"　
商品説明に忠実で、とても素晴らしい商品でした。発送も迅速で、丁寧に梱包されていたので安心できました。次回もぜひ購入したいと思います。ありがとうございました。","6,7",2.5,0,169
　,"　
本当に素晴らしい商品で、商品説明そのものでした。発送は早く、梱包も丁寧だったので安心しました。また機会があれば、ぜひ購入したいです。ありがとうございました。","6,7",2.5,0,169
　,"　
商品は商品説明通りの素晴らしさで、非常に満足しています。発送が早く、しっかりとした梱包に安心しました。次回も購入を検討したいと思います。ありがとうございました。","6,7",2.5,0,169
　,"　
とても良い商品で、説明通りの品質でした。発送も迅速で、梱包が丁寧だったので安心しました。また機会があれば購入させていただきます。ありがとうございました。","6,7",2.5,0,169
　,"　
製品は非常に良いと思います。配送は迅速で、注文の翌日に届きました。しかし、写真に示されている通り、蓋にひび割れがあり、すぐに交換手続きを行ったところ、交換品も素早く対応してくれ、翌日には手元に届きました。使用感も良好で、濃さを調整でき、ブラックコーヒーやカフェラテなど、さまざまな種類のコーヒーを楽しむことができます。","1,6,7",2.5,0,193
　,"　
商品自体は素晴らしいです。配送はスピーディーで、注文した翌日に届きました。ただし、写真で見えるように蓋にひび割れがあり、すぐに交換をお願いしたところ、交換品も迅速に対応してくれ、翌日には届きました。使用感はとても良く、濃さを調整しながらブラックコーヒーやカフェラテなど多様なコーヒーが作れます。","1,6,7",2.5,0,193
　,"　
商品は良いと思います。配送は早くて、注文の次の日には手元に届きました。ただ、写真に見える通り蓋がひび割れていて、すぐに交換手続きをしたところ、対応が早く、交換品も次の日に届きました。使用感も満足でき、濃さを調整してブラックコーヒーやカフェラテなど、いろんなコーヒーを作ることができます。","1,6,7",2.5,0,193
　,"　
製品自体はとても良いと感じています。配送は早く、注文した翌日には届きました。しかし、写真の通り蓋にひびが入っていて、すぐに交換手続きをしましたが、交換品も迅速に対応され、次の日には届きました。使用感は良く、濃さを調整できるため、ブラックコーヒーやカフェラテなど、さまざまなコーヒーを楽しむことができます。","1,6,7",2.5,0,193
　,"　
とても美味しいです！これまで粉を使ったコーヒーメーカーを利用していましたが、思ったような味が出ず、買い替えを考えていました。そのとき、息子夫婦から教えてもらったのです。満足のいく美味しさで、購入して本当に良かったと思っています。届くのも比較的早かったです。","2,7",2.5,0,202
　,"　
本当に美味しいです！以前は粉を使うコーヒーメーカーを使っていましたが、思った通りの味が出ず、買い替えを検討していたところ、息子夫婦からこちらを紹介されました。全く文句のない美味しさで、購入して正解でした。配送も割と早く助かりました。","2,7",2.5,0,202
　,"　
めちゃくちゃ美味しいです！これまで粉を使ったコーヒーメーカーを使っていましたが、なかなか自分の好みの味にならず、買い替えを考えていたときに息子夫婦に教えてもらいました。文句なしで美味しく、購入してとても良かったです。届くのも思ったより早かったですね。","2,7",2.5,0,202
　,"　
すごく美味しいと感じました！今までは粉を使うコーヒーメーカーを使っていましたが、好みの味が出ず、買い替えを考えていたときに息子夫婦がこの商品を教えてくれました。全く不満のない美味しさで、購入して本当に良かったです。比較的早く届いたのも嬉しかったです。","2,7",2.5,0,202
　,"　
購入後すぐに一杯淹れたら壊れてしまいましたが、メーカーへの修理依頼は迅速に対応してもらえ、1週間ほどで完了しました。その後は快適に使えており、エントリーモデルとして文句なしの性能です。これから様々な豆を試して楽しむ予定ですので、QOLが向上しました。","6,7",2.5,0,258
　,"　
エントリーモデルとして非常に満足しており、これから多くの豆を試して楽しむのが待ち遠しいです。購入直後に一杯淹れた際に壊れてしまいましたが、メーカーの修理は1週間ほどで終わり、その後は快適に使用しています。QOLが向上したと感じています。","6,7",2.5,0,258
　,"　
私はエントリーモデルとして申し分ないと思います。購入してすぐに一杯淹れた後に壊れましたが、修理依頼をしたところ、1週間ほどで対応してもらえました。その後は問題なく快適に使用できており、さまざまな豆を試して楽しむことでQOLが向上しました。","6,7",2.5,0,258
　,"　
これから色々な豆を試して楽しむ予定で、エントリーモデルとしては十分満足しています。購入してすぐに一杯淹れた際に壊れましたが、メーカーの修理は迅速で1週間ほどで完了しました。その後は快適に使用しており、QOLが上がったと実感しています。","6,7",2.5,0,258
　,"　
バタバタしたものの、付属品が不足していたり、異なる品番の取扱説明書が同梱されていたり、動作しない商品があったために2回返品し、再発送を受けましたが、正常な商品が届いてからは問題なく使えています。","6,7",2.5,0,266
　,"　
いろいろとトラブルがありましたが、付属品が欠けていたり、異なる品番の説明書が入っていたり、動かない製品があったために2回返品して再発送をお願いしました。それでも正常品が届いた後は、スムーズに使用できています。","6,7",2.5,0,266
　,"　
いくつかの問題が発生し、付属品が無かったり、間違った品番の取扱説明書が同梱されていたり、製品が動かなかったために2度返品して再送してもらいましたが、正常品が届いてからは問題なく使用しています。","6,7",2.5,0,266
　,"　
いろいろと手間がかかりましたが、付属品が欠品していたり、異なる品番の取説が同封されていたり、動作しない商品があったために2度返品し、再発送を受けました。しかし、正常な商品が届いてからは問題なく使えています。","6,7",2.5,0,266
　,"　
手入れが簡単で、とても満足しています。まず、翌日に商品が届いたことに感謝しています。商品は非常に清潔で、使ってみると水入れが取り外せることや、意外にもコンパクトでキッチンでも邪魔にならないところが良かったです。お手入れも楽そうで、さらにフィルターの部分も取り外せるため、洗うのが簡単です。","1,4,6,7",2.5,0,311
　,"　
お手入れのしやすさが気に入っています。発注して翌日に届いたことに感謝し、商品は非常にきれいでした。使ってみると水入れが外せるので便利で、コンパクトなサイズがキッチンにぴったりです。カップの蓋やフィルター部分も取り外し可能で、手入れが楽そうです。","1,4,6,7",2.5,0,311
　,"　
とても清潔で、手入れがしやすい商品に感激しました。まず、注文した翌日に届いたことに感謝します。水入れは取り外せるし、意外とコンパクトで、キッチンに置いても邪魔になりません。フィルター部分も簡単に取り外せるので、手入れが楽だと感じました。","1,4,6,7",2.5,0,311
　,"　
この商品はお手入れが簡単で、とても満足しています。まず、発注から翌日に届いたことに感謝です。清掃が行き届いていて非常に綺麗で、水入れが取り外せるのが特に便利です。コンパクトなデザインでキッチンにぴったりで、フィルターやカップの蓋も簡単に外せるため、手入れが楽そうです。","1,4,6,7",2.5,0,311
　,"　
商品は予定通り届きましたが、冷却性能が旧モデルよりも優れています。大切に使っていきたいです。","1,2,7",2.5,0,518
　,"　
受け取った商品は予定通りで、冷却が旧型よりも迅速です。大事に使うつもりです。","1,2,7",2.5,0,518
　,"　
予定通りに商品が届きました。旧品と比較して冷却が速く、大切に使いたいと思っています。","1,2,7",2.5,0,518
　,"　
商品は問題なく予定通り受け取れました。冷却速度が旧品よりも早く、丁寧に使用したいと思います。","1,2,7",2.5,0,518
　,"　
コストパフォーマンスが素晴らしいです！  
安価だったので特に期待せずに購入しましたが、これで満足しています。  
冷凍庫が分かれている点も気に入っています。  
弱めに設定しているとドア側の飲み物があまり冷えず、強めにすると壁側が凍ってしまうのですが、置き場所を工夫すれば問題ありません。  
発送も迅速で設置もしてもらえたので、大変満足しています！","1,3,7",2.5,0,529
　,"　
価格に対する性能が抜群です！  
手頃な値段だったので期待せずに購入したのですが、これで十分だと思っています。  
冷凍庫が仕切られているのも便利です。  
弱めの設定ではドア側の飲み物があまり冷えず、強めだと壁側が氷になることがありますが、置き方を考えれば問題ありません。  
発送が早く、設置もしてもらえたので非常に満足しています！","1,3,7",2.5,0,529
　,"　
最適なコストパフォーマンスです！  
安価だったため特に期待せず購入しましたが、これで満足できると思っています。  
冷凍庫の仕切りがあるのも良い点です。  
弱い設定ではドアの方の飲み物が冷えず、強い設定では壁側が凍ってしまうこともありますが、置く物とその場所を考えることで解決できます。  
発送が速く、設置もしてもらえたのでとても満足です！","1,3,7",2.5,0,529
　,"　
素晴らしいコストパフォーマンス！  
安かったので特に期待せずに購入しましたが、これで十分かなと思っています。  
冷凍庫が仕切られているのも嬉しいポイントです。  
弱めにしておくとドア側の飲み物が冷えにくく、強めにすると壁側が凍ってしまうこともありますが、置き方次第で問題ありません。  
発送も早く、設置もしてもらえて大変満足しています！","1,3,7",2.5,0,529
　,"　
配送が迅速で、とても助かりました。","1,7",2.5,0,540
　,"　
とても親切な配送業者の方に支えられ、感謝しています。","1,7",2.5,0,540
　,"　
冷凍庫は三分割になっていますが、予想以上に使いにくいと感じました。","1,7",2.5,0,540
　,"　
サイズは問題なく、音も全く気にならなかったので、購入して良かったです。","1,7",2.5,0,540
　,"　
余計な機能は必要ないので、ニトリの黒い冷蔵庫を検討していました。同じタイプで配送料が安かったのと、お洒落な色に惹かれたため、Amazonで購入しました。僻地にもかかわらず、配送は中2日と早く、ヤマト運輸によるお届けと設置も非常に丁寧でした。耐久性がどうか気になりますが、それも承知でとても満足しています。","1,2,7",2.5,0,555
　,"　
シンプルなデザインを重視して、ニトリの黒い冷蔵庫を検討していました。同じメーカーの同じタイプで送料がこちらの方が安く、お洒落な色が気に入ったのでAmazonで購入しました。僻地にもかかわらず、2日で届き、ヤマト運輸の丁寧なお届けと設置に感心しました。耐久性が気になりますが、それを承知で非常に満足しています。","1,2,7",2.5,0,555
　,"　
ニトリの黒い冷蔵庫を考えていたのは、余計な機能がいらないからです。同じメーカーの同じタイプで配送料が安かった上に、色がお洒落だったためAmazonで購入しました。僻地にもかかわらず、中2日で届き、ヤマト運輸の丁寧なお届けと設置には感謝しています。耐久性がどうかは気になりますが、それも理解した上で満足しています。","1,2,7",2.5,0,555
　,"　
シンプルな機能を求めて、ニトリの黒い冷蔵庫を考えていました。同じタイプで配送料が安いことと、お洒落な色に惹かれてAmazonで購入しました。僻地にもかかわらず、配送は中2日と素早く、ヤマト運輸の丁寧な設置作業にも満足しています。耐久性が心配ではありますが、それも承知の上で非常に満足しています。","1,2,7",2.5,0,555
　,"　
発送が迅速で無事に届きました。サイズや外観は全て予想通りですが、動作中の音が予想以上に大きいです。ただ、価格が安いので満足しています。","1,3,7",2.5,0,560
　,"　
届くのが早くて助かりました。大きさやデザインは期待通りですが、動作時の音が思っていたよりも大きいです。それでも、価格がリーズナブルなので良い印象です。","1,3,7",2.5,0,560
　,"　
すぐに発送され、無事に手元に届きました。サイズや見た目はすべて思った通りですが、動作音が予想よりも大きいのが気になります。しかし、値段が手頃なので悪くはありません。","1,3,7",2.5,0,560
　,"　
素早く届いてとても満足しています。大きさや外観は思った通りですが、動作中の音は予想以上に大きいです。ただ、価格が安いので、それを考慮すると良いと思います。","1,3,7",2.5,0,560
　,"　
満足しています。価格が安いのに質が良いです。配送も迅速で、音が少し気になるものの、あまり気にしていません。","1,3,7",2.5,0,580
　,"　
満足度が高いです。リーズナブルな価格なのに、品質は良好です。配送も早くて助かりました。ただ、音が少々うるさいですが、それほど気になりません。","1,3,7",2.5,0,580
　,"　
とても満足しています。お手頃価格なのに、満足できる品質です。発送も迅速で、唯一の欠点は音が少し大きいことですが、あまり気にしていません。","1,3,7",2.5,0,580
　,"　
満足です。安価なのに、良い商品です。すぐに届いたのも嬉しい点です。強いて言えば音が少し大きいですが、それほど気にはなりません。","1,3,7",2.5,0,580
　,"　
商品がすぐに届きました！注文の翌日には手元に届き、良い買い物ができました。",7,2.5,0,646
　,"　
注文してから翌日には商品が到着しました。素早い配送で満足のいく買い物ができました。",7,2.5,0,646
　,"　
すぐに商品が届きました！翌日には手元にあり、素晴らしいショッピング体験をしました。",7,2.5,0,646
　,"　
注文した翌日に商品が届き、迅速な対応に感謝しています。良い買い物ができました。",7,2.5,0,646
　,"　
1年の保証が素晴らしく、4ヶ月ほどで故障した際、メールを送ると2日後に新しい掃除機が届きました。やはり信頼できる店舗で購入するのは安心です。サポートがしっかりしています。",7,2.5,0,709
　,"　
4ヶ月ほどで故障したのですが、素晴らしい1年保証のおかげで、メールを送ってから2日で新しい掃除機を送ってもらえました。やはりしっかりしたお店で購入することは安心につながります。",7,2.5,0,709
　,"　
1年保証のサービスが素晴らしく、4ヶ月で故障したときにメールをしたら2日で新しい掃除機が届きました。しっかりした店舗での購入は安心感がありますね。サポート体制がしっかりしています。",7,2.5,0,709
　,"　
4ヶ月ほどで故障した掃除機ですが、1年保証が素晴らしく、メールを送ると2日後には新しいものが届きました。やはり信頼できる場所で購入するのは安心です。サポートがしっかりとしています。",7,2.5,0,709
　,"　
商品が届いたものの、残念ながら一方しか動作しない不良品でした。しかし、メッセージを送ると迅速に対応していただき、新しい商品が届くのを今待っているところです。片方だけの動作でしたが、試してみると風は涼しく、音についてはまだ首に当てていないので明確には言えませんが、気にならない感じでした。欠陥品でしたが、すぐに対応してもらったので、星は4つにしました。","1,6,7",2.5,0,48
　,"　
残念ながら届いた商品は片方しか機能しない欠陥品でしたが、メッセージを送ると迅速な対応をしていただき、新しい商品を待っている状況です。動作する片方を試してみたところ、とても涼しい風が感じられましたが、音についてはまだ首に当てていないため、はっきりとは言えませんが、あまり気にならない印象です。欠陥があったものの、素早い対応に感謝しているので、星は4つとしました。","1,6,7",2.5,0,48
　,"　
今回届いた商品は片方が動作しないという残念な欠陥品でしたが、メッセージを送るとすぐに対応していただき、新しい商品が届くのを待っています。片方だけを試したところ、風は非常に涼しく感じられましたが、音についてはまだ使用していないので確認できていませんが、あまり気にならないように感じました。欠陥品でしたが、迅速な対応に感謝しているので、評価は星4つにしました。","1,6,7",2.5,0,48
　,"　
商品が届いた際、片方だけが作動するという残念な状態でしたが、メッセージを送ったら迅速に対応してくださり、今は新しい商品の到着を待っているところです。片方の動作を試してみた結果、風は心地よく感じられましたが、音についてはまだ首に当てていないため、はっきりは分かりませんが、気にならないように思いました。今回の欠陥品に対してもすぐに対応していただいたので、評価は4つ星にしました。","1,6,7",2.5,0,48
　,"　
屋外での使用が待ち遠しいです。予定より早く届いて、とても助かりました。まだ外では試していませんが、室内での音はあまり気になりませんでした。","1,4,7",2.5,0,59
